item_id,category_id,popularity,most_frequent_property,popularity_weekly
13076,-1,15.0,-1,1.1538461538461537
43964,1542,2.0,671,1.0
1983,84,2.0,888,1.0
17736,984,0.0,1036,0.0
12632,1070,2.0,790,2.0
53182,1029,26.0,839,1.6363636363636365
4391,1255,1.0,698,1.0
45412,1084,0.0,38,0.0
56075,715,0.0,888,0.0
33031,270,0.0,888,0.0
9191,1142,0.0,159,0.0
13780,646,0.0,888,0.0
48178,746,0.0,888,0.0
11253,1680,0.0,719,0.0
52860,1359,1.0,790,1.0
50878,227,0.0,790,0.0
17045,567,2.0,888,1.0
55440,499,1.0,478,1.0
4291,479,0.0,839,0.0
38115,-1,4.0,-1,1.0
62946,1255,1.0,790,1.0
63074,-1,106.0,-1,17.666666666666668
2072,1393,4.0,348,1.0
19956,324,5.0,888,1.25
42307,1142,0.0,763,0.0
46410,742,0.0,888,0.0
21294,331,8.0,348,1.3333333333333333
49685,389,0.0,888,0.0
37576,565,7.0,888,1.1666666666666667
14969,-1,1.0,-1,1.0
63177,196,0.0,888,0.0
52842,518,0.0,888,0.0
5953,1344,1.0,888,1.0
10789,421,0.0,994,0.0
38468,389,0.0,810,0.0
23332,1474,338.0,810,10.5625
10721,828,1.0,888,1.0
34752,342,11.0,-2,0.9166666666666666
10332,-1,3.0,-1,1.5
25097,957,5.0,790,1.0
55476,1483,4.0,978,1.0
48988,421,1.0,-2,1.0
4774,1417,16.0,888,1.3333333333333333
40989,1,1.0,888,1.0
18318,1613,4.0,225,1.0
42756,988,0.0,888,0.0
17573,1536,5.0,839,1.25
40019,804,6.0,888,1.0
51471,1029,1.0,227,1.0
8388,1301,0.0,960,0.0
3046,1020,3.0,888,1.0
44542,1301,0.0,698,0.0
65971,238,15.0,-3,1.1538461538461537
56772,728,1.0,38,1.0
32499,694,146.0,981,5.407407407407407
28916,1007,0.0,159,0.0
27975,1289,2.0,-3,1.0
908,-1,2.0,-1,1.0
66304,575,1.0,1032,1.0
46940,1376,0.0,810,0.0
19879,1049,4.0,61,1.0
27724,1279,47.0,888,1.1125
53629,769,3.0,-2,1.0
15068,976,0.0,434,0.0
53323,1343,0.0,6,0.0
67294,578,3.0,595,3.0
49033,111,0.0,575,0.0
27432,1610,2.0,790,1.0
16047,618,0.0,6,0.0
29417,389,0.0,19,0.0
21926,1301,0.0,928,0.0
2184,1301,0.0,243,0.0
8143,1163,0.0,888,0.0
50156,499,4.0,888,1.0
34730,1073,7.0,888,2.3333333333333335
1344,1002,3.0,888,1.5
51808,-1,2.0,-1,1.0
52269,1269,0.0,202,0.0
20492,1421,13.0,6,1.1818181818181819
21410,1059,0.0,745,0.0
29986,47,17.0,790,1.2142857142857142
50880,1084,0.0,243,0.0
39400,1196,3.0,-2,1.0
49318,1085,1.0,-3,1.0
10920,618,0.0,-2,0.0
58970,863,0.0,810,0.0
65385,1659,1.0,586,1.0
12359,242,1.0,888,1.0
20446,1338,0.0,761,0.0
57643,227,0.0,678,0.0
32927,1317,2.0,888,1.0
54453,1504,0.0,790,0.0
66401,1007,0.0,631,0.0
57399,1646,0.0,888,0.0
4308,1250,0.0,-2,0.0
19437,1061,0.0,960,0.0
36250,1265,10.0,-2,1.1111111111111112
34874,924,1.0,790,1.0
69131,1301,0.0,960,0.0
36703,1261,0.0,36,0.0
45093,416,0.0,888,0.0
15255,704,4.0,-2,1.0
45073,342,0.0,451,0.0
25666,389,0.0,888,0.0
40584,342,0.0,888,0.0
38606,1007,0.0,112,0.0
15021,1359,0.0,1036,0.0
16997,1511,6.0,1038,1.0
62954,1646,0.0,888,0.0
9991,414,0.0,283,0.0
30859,-1,3.0,-1,1.0
12582,263,0.0,888,0.0
20511,1007,0.0,202,0.0
58400,1069,0.0,698,0.0
6625,-1,2.0,-1,1.0
1200,195,1.0,689,1.0
1188,173,0.0,1014,0.0
44090,1338,0.0,813,0.0
259,691,3.0,888,1.5
30532,-1,1.0,-1,1.0
6261,1476,0.0,-2,0.0
46318,-1,8.0,-1,1.0
65419,799,0.0,698,0.0
66660,1103,0.0,698,0.0
2528,1680,0.0,790,0.0
37387,1404,8.0,888,1.3333333333333333
29371,-1,1.0,-1,1.0
23077,-1,36.0,-1,1.0588235294117647
46960,1415,24.0,790,1.0454545454545454
69881,1374,7.0,720,1.1666666666666667
55137,342,11.0,962,1.0
38532,209,57.0,6,1.0961538461538463
35706,1409,9.0,795,1.2857142857142858
55309,-1,1.0,-1,1.0
67808,535,0.0,888,0.0
49109,1625,1.0,888,1.0
35514,769,1.0,839,1.0
4855,317,0.0,888,0.0
45284,531,6.0,202,1.2
8436,65,39.0,6,1.1818181818181819
6595,1221,1.0,888,1.0
41615,1,3.0,790,1.0
58205,173,0.0,928,0.0
41549,342,0.0,888,0.0
26597,523,5.0,888,1.0
56904,739,0.0,102,0.0
52278,-1,2.0,-1,1.0
8655,769,0.0,202,0.0
51934,730,4.0,790,1.0
23344,342,1.0,663,1.0
11703,324,0.0,888,0.0
40664,1007,0.0,678,0.0
45133,1204,1.0,6,1.0
42174,1286,0.0,888,0.0
58399,1528,2.0,888,2.0
56485,914,13.0,1012,1.1818181818181819
31295,1007,2.0,6,1.0
5317,342,0.0,962,0.0
57314,1167,0.0,888,0.0
49779,-1,1.0,-1,1.0
26437,1007,0.0,888,0.0
47672,769,0.0,-2,0.0
41531,1187,0.0,297,0.0
55962,1007,0.0,807,0.0
5736,-1,9.0,-1,1.1428571428571428
11167,1084,0.0,810,0.0
27038,1409,2.0,1075,1.0
23805,924,8.0,-2,1.1666666666666667
11769,1264,1.0,917,1.0
60667,1376,9.0,810,1.0
45409,1567,0.0,888,0.0
61819,691,2.0,796,1.0
46387,1040,28.0,790,1.1666666666666667
10946,352,25.0,839,1.1363636363636365
26328,921,0.0,888,0.0
52188,-1,1.0,-1,1.0
5226,1051,15.0,400,1.8333333333333333
23431,50,10.0,-2,1.1111111111111112
30874,1007,0.0,159,0.0
31486,1402,3.0,-3,1.0
20688,284,0.0,689,0.0
31792,-1,1.0,-1,1.0
6621,828,0.0,888,0.0
24849,534,0.0,575,0.0
39064,1493,0.0,888,0.0
48294,471,3.0,888,1.5
36534,1135,0.0,888,0.0
12669,618,3.0,621,1.0
21053,926,3.0,790,1.0
1560,1076,8.0,186,1.0
52178,1301,0.0,434,0.0
8222,1593,24.0,790,1.2105263157894737
66504,1142,0.0,704,0.0
34740,1117,0.0,888,0.0
38759,1217,6.0,839,1.0
10629,618,2.0,-2,1.0
47922,1255,0.0,839,0.0
49294,1301,0.0,960,0.0
19189,619,0.0,987,0.0
37417,988,0.0,202,0.0
2079,-1,6.0,-1,1.0
45252,1301,0.0,28,0.0
9454,959,7.0,790,0.875
22329,491,3.0,-3,1.0
64366,173,2.0,6,2.0
70162,342,0.0,888,0.0
15693,1301,0.0,-3,0.0
32076,1301,0.0,839,0.0
51955,996,0.0,689,0.0
54877,450,5.0,283,5.0
21404,-1,1.0,-1,1.0
35357,208,108.0,790,15.428571428571429
69785,-1,2.0,-1,1.0
19297,628,1.0,400,1.0
67759,-1,2.0,-1,1.0
43205,1338,0.0,888,0.0
47713,1120,1.0,-3,1.0
46888,120,9.0,888,1.2857142857142858
29844,407,0.0,397,0.0
64763,799,0.0,853,0.0
43272,-1,1.0,-1,1.0
24592,1051,1.0,400,1.0
29724,1318,3.0,-3,1.0
54456,1421,0.0,-2,0.0
8785,1250,1.0,-2,1.0
63201,619,2.0,790,1.0
59291,844,7.0,888,1.0
47118,844,14.0,490,1.3125
38277,173,0.0,888,0.0
19514,1373,0.0,202,0.0
52701,1680,1.0,-2,1.0
9360,619,0.0,790,0.0
30414,1098,1.0,6,1.0
11504,1078,3.0,888,1.0
70656,-1,4.0,-1,1.0
47301,646,0.0,61,0.0
68494,48,3.0,888,1.0
48617,595,0.0,689,0.0
68012,1483,0.0,581,0.0
53464,-1,8.0,-1,1.1428571428571428
43405,1680,2.0,790,1.0
50477,1318,6.0,-2,1.0
16312,-1,3.0,-1,1.0
26896,330,3.0,230,1.0
48686,1466,1.0,839,1.0
65059,842,0.0,202,0.0
7387,-1,6.0,-1,1.2
27131,242,0.0,776,0.0
15760,977,1.0,6,1.0
66808,801,1.0,-2,1.0
40586,184,0.0,928,0.0
25474,282,8.0,227,1.0
5435,198,0.0,888,0.0
10527,1680,1.0,-2,1.0
54726,5,15.0,400,1.1538461538461537
360,251,0.0,202,0.0
17338,1680,1.0,790,1.0
43731,598,0.0,698,0.0
32813,769,1.0,797,1.0
27,769,0.0,790,0.0
48198,828,1.0,451,1.0
35100,173,0.0,928,0.0
5475,1007,0.0,-3,0.0
4368,1069,0.0,689,0.0
4638,1675,0.0,839,0.0
54914,-1,1.0,-1,1.0
65585,1301,0.0,434,0.0
24042,1142,0.0,-2,0.0
8377,988,0.0,888,0.0
11227,329,1.0,-3,1.0
32215,1565,0.0,713,0.0
36355,302,118.0,-2,13.11111111111111
29015,642,129.0,-3,1.18348623853211
67203,1059,0.0,689,0.0
61045,1317,0.0,888,0.0
14677,1250,0.0,790,0.0
68267,1533,0.0,235,0.0
22761,730,0.0,888,0.0
34951,619,4.0,-2,1.0
53490,-1,3.0,-1,1.0
7082,-1,3.0,-1,1.0
6630,1279,0.0,61,0.0
36774,1120,0.0,-3,0.0
1779,1051,1.0,400,1.0
9578,1255,1.0,790,1.0
914,1474,0.0,784,0.0
3499,342,16.0,663,1.3333333333333333
58012,558,12.0,790,1.3333333333333333
17812,498,186.0,-2,2.6214285714285714
8705,84,0.0,6,0.0
66024,1680,4.0,790,1.0
10678,-1,1.0,-1,1.0
59129,730,0.0,-2,0.0
57940,-1,1.0,-1,1.0
29864,1477,0.0,981,0.0
31788,618,7.0,790,1.4
63286,342,0.0,962,0.0
2348,342,17.0,888,1.4166666666666667
32785,458,0.0,888,0.0
52516,209,1.0,225,1.0
46981,1051,5.0,400,1.0
54420,106,0.0,839,0.0
10243,1393,0.0,202,0.0
14425,891,12.0,283,1.2
6194,126,21.0,776,1.105263157894737
30851,1059,7.0,676,1.0
21332,1069,1.0,28,1.0
8166,1301,2.0,689,1.0
46832,618,0.0,888,0.0
54444,1689,4.0,671,1.0
19033,1638,0.0,689,0.0
2611,176,0.0,689,0.0
33224,-1,8.0,-1,1.1666666666666667
57152,646,0.0,888,0.0
19874,130,0.0,313,0.0
24964,389,0.0,888,0.0
1867,-1,1.0,-1,1.0
25472,1250,0.0,720,0.0
67575,1051,20.0,400,1.0
6391,1365,1.0,-3,1.0
20127,1228,9.0,-3,1.0
53969,730,0.0,888,0.0
24013,242,1.0,-2,1.0
717,130,0.0,159,0.0
33549,330,0.0,591,0.0
3000,1509,22.0,790,1.0
69850,1247,2.0,790,1.0
69257,130,0.0,-2,0.0
47204,1205,3.0,888,1.0
31084,584,11.0,839,1.1
56649,1250,0.0,-2,0.0
33871,508,0.0,698,0.0
51493,1404,9.0,888,1.0
54838,769,0.0,480,0.0
16892,1007,0.0,6,0.0
18626,1680,114.0,790,14.25
18814,1694,6.0,790,1.2
10173,1625,247.0,790,2.1130434782608694
24696,-1,3.0,-1,1.0
28144,1384,288.0,790,4.078571428571428
57575,389,0.0,810,0.0
27294,508,0.0,202,0.0
48482,69,0.0,917,0.0
56564,403,0.0,776,0.0
52156,-1,16.0,-1,1.2272727272727273
6759,1577,0.0,38,0.0
37152,1493,0.0,486,0.0
10730,565,1.0,888,1.0
18416,242,0.0,888,0.0
44726,1412,0.0,1033,0.0
3773,267,9.0,6,1.2857142857142858
38997,1404,9.0,-3,1.0
66969,-1,104.0,-1,26.0
33157,1261,4.0,-2,1.0
57794,977,0.0,122,0.0
13928,-1,5.0,-1,1.0
54783,1286,0.0,888,0.0
26958,1172,0.0,676,0.0
66616,173,0.0,-2,0.0
42330,789,4.0,411,1.0
24259,1279,3.0,888,1.0
20191,891,0.0,888,0.0
9583,1674,2.0,-2,1.0
41702,1283,2.0,227,1.0
13098,833,1.0,888,1.0
69533,48,1181.0,790,2.174484052532833
1628,286,4.0,6,1.0
69948,1343,1.0,6,1.0
11544,1301,0.0,38,0.0
23868,1253,11.0,675,1.2222222222222223
59973,1070,0.0,888,0.0
70545,1318,5.0,202,1.0
14768,1114,0.0,888,0.0
20579,921,0.0,888,0.0
47556,1051,2.0,566,1.0
8401,1282,0.0,689,0.0
34970,-1,10.0,-1,2.5
44779,769,1.0,790,1.0
35362,1119,0.0,520,0.0
67073,209,13.0,6,1.0833333333333333
60843,1007,1.0,631,1.0
6879,337,1.0,-2,1.0
4354,242,0.0,888,0.0
32849,1279,1.0,630,1.0
9104,1111,0.0,283,0.0
10645,208,0.0,159,0.0
49234,1147,4.0,-3,1.0
44315,342,25.0,962,1.4705882352941178
11603,1151,2.0,790,1.0
6754,342,0.0,888,0.0
30372,-1,1.0,-1,1.0
20364,1250,0.0,-2,0.0
4849,1135,138.0,888,4.3125
22605,1421,6.0,790,1.0
20365,84,2.0,400,1.0
51602,988,5.0,-2,1.6666666666666667
36112,1244,2.0,1031,1.0
44284,316,0.0,888,0.0
42874,268,330.0,888,14.347826086956522
3667,1504,0.0,790,0.0
68142,1051,4.0,566,1.0
53798,1301,0.0,689,0.0
65876,-1,2.0,-1,1.0
33516,1244,0.0,614,0.0
33718,330,0.0,591,0.0
24187,-1,1.0,-1,1.0
38127,173,0.0,790,0.0
9756,48,13.0,888,1.0
16484,184,0.0,928,0.0
27548,173,0.0,888,0.0
1013,988,4.0,888,1.0
41936,801,0.0,888,0.0
24162,173,3.0,790,1.0
60367,769,0.0,961,0.0
6989,371,0.0,384,0.0
11500,1680,0.0,790,0.0
49893,-1,6.0,-1,1.0
68781,1301,0.0,928,0.0
46867,403,0.0,202,0.0
57002,508,0.0,961,0.0
69878,739,1.0,227,1.0
53225,-1,1.0,-1,1.0
62070,1061,0.0,810,0.0
1656,1483,0.0,698,0.0
30873,958,0.0,660,0.0
35925,1007,1.0,398,1.0
23269,683,1.0,888,1.0
10869,-1,5.0,-1,2.5
26319,389,0.0,764,0.0
35443,598,0.0,38,0.0
29273,-1,25.0,-1,1.0
22653,-1,2.0,-1,1.0
37283,1188,2.0,6,1.0
9732,508,0.0,227,0.0
41498,618,1.0,790,1.0
5609,842,0.0,689,0.0
6573,921,0.0,888,0.0
22604,-1,12.0,-1,1.0
69070,342,0.0,663,0.0
34571,1279,1.0,915,1.0
19138,342,3.0,776,1.5
11877,173,0.0,928,0.0
13352,354,0.0,227,0.0
9155,1504,0.0,-2,0.0
57072,199,0.0,776,0.0
15626,416,13.0,790,1.0
5021,1029,5.0,227,1.0
16173,217,0.0,992,0.0
3679,683,0.0,888,0.0
55506,769,0.0,202,0.0
16471,575,1.0,978,1.0
63996,-1,1.0,-1,1.0
7178,1142,0.0,-3,0.0
54464,-1,5.0,-1,1.0
21466,225,10.0,790,1.0
40638,256,0.0,888,0.0
9720,64,0.0,1004,0.0
38142,209,0.0,6,0.0
61047,-1,3.0,-1,1.0
69818,65,0.0,6,0.0
18042,342,0.0,888,0.0
39039,64,5.0,1064,1.0
17182,844,0.0,490,0.0
66245,352,0.0,678,0.0
31052,1338,2.0,283,2.0
8348,-1,1.0,-1,1.0
50757,818,1.0,61,1.0
60733,1393,0.0,372,0.0
12644,342,0.0,451,0.0
7554,1051,0.0,400,0.0
46791,1483,0.0,581,0.0
39865,984,1.0,1036,1.0
51475,208,5.0,698,1.0
3537,1301,1.0,243,1.0
38511,741,0.0,689,0.0
52227,1613,0.0,-3,0.0
15897,242,0.0,71,0.0
38238,1018,0.0,888,0.0
67038,1674,1.0,-3,1.0
29796,-1,5.0,-1,1.0
53739,1069,0.0,810,0.0
23882,324,0.0,888,0.0
57218,944,1.0,689,1.0
1555,926,0.0,888,0.0
9382,801,1.0,6,1.0
4930,1179,0.0,888,0.0
2142,1135,152.0,888,3.658536585365854
16369,769,1.0,-2,1.0
68000,1613,508.0,-2,1.4223163841807909
46422,987,6.0,888,1.0
31275,64,0.0,202,0.0
25772,691,1.0,888,1.0
66017,1301,0.0,159,0.0
11308,686,0.0,-2,0.0
36225,558,0.0,546,0.0
66193,1680,1.0,790,1.0
13874,769,0.0,790,0.0
34318,389,0.0,441,0.0
6990,-1,119.0,-1,7.4375
68622,184,0.0,28,0.0
62788,598,2.0,713,1.0
41259,414,0.0,888,0.0
35290,1142,0.0,839,0.0
66973,-1,5.0,-1,1.0
1870,-1,2.0,-1,2.0
70093,342,1.0,888,1.0
19863,619,1.0,790,1.0
42819,586,278.0,400,4.990909090909091
17446,686,0.0,888,0.0
43892,703,23.0,888,1.2105263157894737
21101,342,0.0,663,0.0
54921,1301,0.0,839,0.0
55549,337,7.0,790,0.8571428571428571
7802,429,0.0,776,0.0
68857,633,112.0,-2,22.4
1711,1029,1.0,915,1.0
24902,1573,0.0,202,0.0
53880,828,0.0,451,0.0
1610,1250,0.0,888,0.0
70719,1076,4.0,-2,1.0
4623,65,0.0,6,0.0
60119,-1,1.0,-1,1.0
37901,1511,0.0,64,0.0
33585,414,0.0,35,0.0
10199,-1,2.0,-1,1.0
62305,1059,4.0,202,1.0
1754,-1,1.0,-1,1.0
25943,952,6.0,46,1.0
23163,1663,0.0,888,0.0
15004,1584,6.0,997,1.2
3036,729,0.0,776,0.0
40667,977,0.0,888,0.0
5681,-1,1.0,-1,1.0
44773,64,0.0,175,0.0
27971,1038,1.0,888,1.0
26622,1342,0.0,689,0.0
41819,1603,0.0,689,0.0
31566,-1,1.0,-1,1.0
55488,173,0.0,227,0.0
1906,236,0.0,888,0.0
41746,65,0.0,6,0.0
18164,491,0.0,451,0.0
32088,1483,0.0,888,0.0
10018,936,4.0,-2,1.0
40980,1301,0.0,-2,0.0
12095,1114,0.0,-2,0.0
41375,1070,0.0,678,0.0
56529,-1,1.0,-1,1.0
13924,208,1.0,888,1.0
26122,1007,0.0,790,0.0
54931,69,0.0,398,0.0
41764,1142,2.0,797,2.0
14298,1007,1.0,398,1.0
30582,1007,0.0,776,0.0
47529,324,0.0,888,0.0
52887,1526,2.0,97,1.0
19483,414,0.0,202,0.0
68513,508,0.0,19,0.0
30404,1265,0.0,202,0.0
32134,1250,0.0,888,0.0
2269,1447,0.0,997,0.0
45685,1069,0.0,202,0.0
68947,1625,0.0,888,0.0
7218,769,1.0,-2,1.0
11450,1675,0.0,348,0.0
227,427,3.0,689,1.0
62636,-1,2.0,-1,1.0
14985,730,4.0,558,1.3333333333333333
54738,1040,2.0,790,1.0
56191,1231,3.0,736,1.0
25487,1196,2.0,410,1.0
38637,1247,0.0,888,0.0
40028,-1,1.0,-1,1.0
26454,1245,0.0,888,0.0
65296,342,0.0,888,0.0
8013,1147,0.0,888,0.0
63010,1221,24.0,790,1.0
22219,209,40.0,6,1.0526315789473684
21772,1043,0.0,888,0.0
59205,936,0.0,776,0.0
59979,1639,1.0,348,1.0
61567,1467,0.0,790,0.0
8579,518,0.0,46,0.0
31242,196,0.0,1036,0.0
51945,976,0.0,810,0.0
43273,618,12.0,888,1.3333333333333333
980,1338,0.0,159,0.0
37189,1301,0.0,888,0.0
19909,1169,0.0,658,0.0
31541,1142,0.0,888,0.0
20606,996,0.0,689,0.0
39224,914,2.0,698,1.0
23626,1434,242.0,-2,7.117647058823529
28517,959,2.0,202,1.0
47498,1070,0.0,797,0.0
40772,1069,0.0,46,0.0
20784,1402,3.0,1032,1.0
52449,1404,0.0,888,0.0
60662,64,0.0,1004,0.0
40747,1542,3.0,1036,1.5
21505,1609,1.0,917,1.0
45922,65,0.0,888,0.0
45305,-1,2.0,-1,1.0
6520,508,0.0,689,0.0
44797,-1,1.0,-1,1.0
5914,730,10.0,810,1.4285714285714286
69847,686,0.0,888,0.0
31396,208,3.0,784,1.5
56854,-1,1.0,-1,1.0
57775,1639,3.0,1028,1.5
11588,-1,1.0,-1,1.0
47794,-1,1.0,-1,1.0
13506,342,0.0,663,0.0
18792,414,0.0,6,0.0
45291,342,0.0,962,0.0
32603,914,1.0,202,1.0
58601,342,0.0,451,0.0
36040,244,0.0,888,0.0
14073,1265,5.0,591,1.0
57626,1250,0.0,797,0.0
38250,1250,3.0,790,1.5
40398,741,0.0,689,0.0
4746,996,0.0,38,0.0
64499,1317,1.0,888,1.0
68212,1196,0.0,227,0.0
41301,-1,2.0,-1,1.0
54326,1147,0.0,698,0.0
33229,1542,0.0,202,0.0
23090,578,2.0,790,1.0
21060,65,1.0,888,1.0
13533,421,0.0,227,0.0
33362,1493,103.0,888,34.333333333333336
17153,959,1.0,592,1.0
45249,1007,4.0,807,1.3333333333333333
19276,371,40.0,790,1.0526315789473684
12010,1533,1.0,797,1.0
19562,342,0.0,451,0.0
36967,926,18.0,790,1.0588235294117647
29101,-1,1.0,-1,1.0
34049,642,9.0,888,1.0
53481,289,3.0,689,1.0
6309,769,0.0,364,0.0
48468,1121,4.0,566,2.0
26746,-1,2.0,-1,1.0
17064,741,0.0,46,0.0
61220,926,2.0,888,1.0
1335,769,0.0,790,0.0
21394,380,0.0,784,0.0
27754,330,0.0,283,0.0
69879,324,3.0,888,1.5
48605,1390,10.0,839,1.0
31490,1408,0.0,243,0.0
25975,342,1.0,451,1.0
10116,273,0.0,515,0.0
25238,1007,0.0,159,0.0
69603,518,0.0,888,0.0
26486,1282,0.0,118,0.0
36135,741,1.0,960,1.0
6779,1250,3.0,-2,1.5
20573,1069,0.0,46,0.0
34718,801,0.0,784,0.0
46833,-1,1.0,-1,1.0
44816,1496,0.0,227,0.0
30360,-1,1.0,-1,1.0
30976,1581,0.0,-2,0.0
42210,5,39.0,566,1.3448275862068966
54140,-1,1.0,-1,1.0
25720,1421,0.0,790,0.0
51060,618,19.0,790,1.4615384615384615
63326,342,0.0,962,0.0
2681,1084,0.0,28,0.0
60847,1533,1.0,-2,1.0
21579,166,0.0,227,0.0
29460,1172,1.0,689,1.0
61085,977,0.0,790,0.0
67396,1142,0.0,764,0.0
8090,1040,0.0,888,0.0
58841,1694,4.0,978,1.0
55902,1432,0.0,441,0.0
59749,567,0.0,888,0.0
18574,1135,0.0,400,0.0
48230,618,3.0,790,3.0
13157,242,0.0,888,0.0
40189,209,0.0,6,0.0
44563,491,1.0,-3,1.0
34466,1402,26.0,790,1.1818181818181819
41322,1007,0.0,763,0.0
28885,65,0.0,888,0.0
34538,227,1.0,790,1.0
69162,1333,1.0,720,1.0
16795,1301,0.0,434,0.0
49861,1310,0.0,28,0.0
7507,1509,4.0,776,1.0
49341,1503,26.0,-2,1.0833333333333333
18503,389,0.0,928,0.0
15723,1286,3.0,713,3.0
50305,1070,0.0,790,0.0
68370,1051,1.0,400,1.0
52471,716,0.0,-3,0.0
12978,-1,11.0,-1,1.1
45449,56,0.0,441,0.0
28556,876,3.0,-2,1.5
25461,1287,0.0,28,0.0
57891,259,0.0,888,0.0
60912,725,8.0,790,1.0
29069,342,0.0,888,0.0
44269,242,5.0,888,2.5
52554,799,0.0,776,0.0
6324,618,22.0,790,1.2941176470588236
1374,816,6.0,790,1.0
65161,374,0.0,28,0.0
35793,970,1.0,888,1.0
26652,1680,0.0,202,0.0
12509,41,0.0,202,0.0
19625,269,1.0,-2,1.0
43052,744,1.0,888,1.0
44305,242,0.0,888,0.0
60968,-1,3.0,-1,1.0
11008,1483,1.0,888,1.0
45686,799,10.0,888,1.1428571428571428
44890,914,148.0,-2,2.0341880341880345
57934,619,1.0,-2,1.0
38265,1073,0.0,888,0.0
15053,1007,0.0,398,0.0
26241,769,5.0,790,1.0
16534,1255,5.0,790,1.5
19798,-1,4.0,-1,1.3333333333333333
60877,1007,3.0,348,1.0
5396,1167,5.0,713,1.0
60724,1435,20.0,790,1.4285714285714286
6640,924,2.0,283,1.0
27652,179,0.0,46,0.0
48584,1142,0.0,398,0.0
11698,691,9.0,689,1.1428571428571428
8054,-1,1.0,-1,1.0
62010,1560,0.0,653,0.0
11371,1483,40.0,888,1.1764705882352942
52033,1007,0.0,348,0.0
51777,577,0.0,790,0.0
26521,1277,0.0,846,0.0
56490,-1,1.0,-1,1.0
28192,1280,0.0,888,0.0
10669,-1,1.0,-1,1.0
60930,-1,1.0,-1,1.0
43678,1578,57.0,790,1.2173913043478262
22309,135,0.0,575,0.0
27565,1680,0.0,790,0.0
57418,1455,0.0,591,0.0
52618,914,0.0,839,0.0
66441,273,0.0,928,0.0
27118,844,0.0,490,0.0
52282,1343,1.0,527,1.0
11652,1007,0.0,364,0.0
22722,173,0.0,6,0.0
2282,917,0.0,790,0.0
62325,1203,0.0,888,0.0
66269,1069,0.0,46,0.0
30027,1007,0.0,202,0.0
63911,958,0.0,781,0.0
60531,1022,1.0,888,1.0
55584,507,1.0,790,1.0
53894,1277,1.0,546,1.0
68893,342,0.0,962,0.0
20983,352,0.0,713,0.0
47033,1007,0.0,631,0.0
20453,1172,0.0,654,0.0
63361,1373,0.0,202,0.0
37208,1680,1.0,678,1.0
63016,769,1.0,790,1.0
54681,769,0.0,797,0.0
5925,-1,1.0,-1,1.0
14158,1070,1.0,283,1.0
54205,1483,14.0,701,1.4
47612,656,13.0,93,1.1818181818181819
26678,671,65.0,790,1.1634615384615385
22564,1404,2.0,888,1.0
57663,228,0.0,776,0.0
60820,1431,0.0,790,0.0
17729,739,0.0,202,0.0
63184,1421,12.0,790,1.0909090909090908
31119,-1,3.0,-1,1.0
60987,463,79.0,1037,1.0675675675675675
774,769,0.0,719,0.0
26374,1503,116.0,888,11.6
6934,1061,0.0,434,0.0
58371,337,6.0,839,1.0
10206,196,1.0,888,1.0
37609,1228,139.0,-3,4.633333333333334
32262,1301,0.0,713,0.0
51481,1639,1.0,790,1.0
43602,1007,0.0,807,0.0
46350,1545,0.0,-3,0.0
2967,1020,0.0,888,0.0
10532,1018,3.0,888,1.0
9119,-1,24.0,-1,1.0434782608695652
16321,976,0.0,575,0.0
18752,1384,14.0,-2,1.4
47947,535,0.0,839,0.0
30777,-1,13.0,-1,1.0
50357,1603,49.0,790,1.119047619047619
55503,135,0.0,960,0.0
40917,976,0.0,713,0.0
13724,220,0.0,888,0.0
13879,618,108.0,-2,27.0
19377,224,1.0,698,1.0
55611,780,0.0,-2,0.0
64615,1228,1.0,-3,1.0
35285,844,1.0,490,1.0
59808,-1,3.0,-1,1.5
16689,1172,1.0,202,1.0
35762,1447,0.0,6,0.0
6916,535,0.0,713,0.0
7615,1250,0.0,839,0.0
40632,1498,15.0,-2,1.1538461538461537
27673,741,7.0,575,1.1666666666666667
23593,789,214.0,-2,1.1767955801104972
37302,1320,0.0,888,0.0
4717,619,0.0,-2,0.0
59662,1051,20.0,400,1.1875
2056,828,7.0,888,1.0
39182,686,0.0,486,0.0
21952,1235,28.0,698,1.0
38768,1285,0.0,434,0.0
34560,1403,132.0,790,4.888888888888889
70103,744,0.0,790,0.0
1981,124,136.0,227,1.1590909090909092
6491,1043,0.0,964,0.0
59722,-1,8.0,-1,1.1428571428571428
29550,523,2.0,888,1.0
2642,1378,2.0,202,1.0
2705,342,0.0,888,0.0
64744,1493,0.0,486,0.0
25232,1135,6.0,888,1.5
64920,637,22.0,790,1.4666666666666666
155,1047,7.0,790,1.0
34510,342,3.0,451,1.0
67560,1196,26.0,790,1.5357142857142858
50367,1132,96.0,888,1.204954954954955
62512,911,0.0,888,0.0
66788,225,13.0,888,1.4444444444444444
61927,1283,0.0,227,0.0
58235,209,0.0,6,0.0
50816,1117,0.0,888,0.0
61252,1685,2.0,33,1.0
13124,389,0.0,888,0.0
36596,1503,0.0,888,0.0
5382,799,13.0,839,1.0833333333333333
61164,1301,0.0,348,0.0
40611,1483,1.0,581,1.0
20390,1287,0.0,575,0.0
26709,196,0.0,888,0.0
70324,1402,4.0,-3,1.0
36108,624,4.0,790,1.0
41863,1135,0.0,400,0.0
52086,1421,1.0,-2,1.0
66882,801,0.0,1094,0.0
8762,173,0.0,227,0.0
17820,1248,11.0,888,1.0
